split,case_id,case_name,case_type,class_action_sought,num_source_docs,raw_word_count,summary_clean_word_count,modeling_clean_word_count
train,PN-AL-0004,J.W. v. Roper,Policing,Yes,10,141834,136964,136956
train,PN-MI-0006,Anderson v. Peoples,Policing,No,5,5603,5603,5604
train,PB-LA-0002,Robicheaux v. Caldwell,Public Benefits / Government Services,No,6,28933,28363,28372
train,PN-OH-0005,In re Cincinnati Policing,Policing,Yes,42,975702,975586,974557
train,PB-CA-0056,National Urban League v. Ross,Public Benefits / Government Services,No,12,140994,138156,138135
train,IM-DC-0030,Dilley Pro Bono Project v. U.S. Immigration and Customs Enforcement,Immigration and/or the Border ,No,7,15133,13983,13973
train,EE-PA-0088,"EEOC v. HORA, INC., d/b/a DAYS INN AND MARSHALL MANAGEMENT, INC.",Equal Employment,No,6,10461,10461,10475
train,EE-NY-0138,EEOC v. Richmond of New York d/b/a Richmond Children's Center,Equal Employment,No,3,6251,6251,6259
train,PB-PA-0010,Jimmie v. Department of Public Welfare,Public Benefits / Government Services,Yes,12,32254,30908,30902
train,VR-OK-0020,DCCC v. Ziriax,Election/Voting Rights,No,8,70445,69107,69076
train,JC-LA-0008,Linn v. Foti,Jail Conditions,Yes,2,19663,19647,19648
train,ED-FL-0004,Landow v. School Board of Brevard County,Education,Yes,11,25266,25000,24998
train,CW-MO-0002,E.C. v. Sherman,Child Welfare,Yes,17,161337,156235,156298
train,PN-CA-0024,Nee v. County of L.A.,Policing,No,4,36105,35336,35344
train,EE-MI-0154,EEOC v. Spectrum Health Worth Home Care,Equal Employment,No,10,26784,26784,26791
train,DR-NY-0001,Abrahams v. MTA Long Island Bus,Disability Rights-Pub. Accom.,Yes,8,27183,26843,26894
train,CJ-IN-0002,Timberlake v. Buss [Donahue],Criminal Justice (Other),No,24,72706,72598,72573
train,PC-CO-0025,Prison Legal News v. Federal Bureau of Prisons,Prison Conditions,No,7,43159,42369,42339
train,EE-NC-0031,EEOC v. E & H ELECTRICAL SERVICE,Equal Employment,No,5,7228,7228,7229
train,CJ-TX-0019,Hernandez v. Houston,Criminal Justice (Other),Yes,7,37585,37285,37289
train,PC-PA-0040,Johnson v. Wetzel,Prison Conditions,No,10,56287,54827,54850
train,FH-CA-0026,Mobley v. Facebook (Onuoha v. Facebook),Fair Housing/Lending/Insurance,Yes,4,28469,27749,27767
train,NS-DC-0082,Electronic Frontier Foundation v. Department of Justice,National Security,No,4,13788,13348,13335
train,PC-IA-0025,Americans United for Separation of Church and State v. Prison Fellowship Ministries,Prison Conditions,No,23,167733,167701,167733
train,PN-NY-0044,Casale v. Kelly,Policing,Yes,5,58480,56846,56866
train,MH-PA-0001,J.H. v. Dallas,Mental Health (Facility),Yes,7,36549,35149,35131
train,FA-MN-0005,Daniel Medford v. Sebelius,Speech and Religious Freedom,No,5,19412,18582,18583
train,IM-CA-0085,City and County of San Francisco v. Trump,Immigration and/or the Border ,No,65,662990,645502,644805
train,ED-MI-0003,Communities Equity v. Michigan High School Athletic Ass'n,Education,Yes,16,137621,137531,137505
train,EE-IL-0154,Max v. Maytag Corp,Equal Employment,Yes,8,16614,16550,16563
train,JC-KY-0017,"Sutton v. Hopkins County, KY",Jail Conditions,Yes,24,103036,102758,102709
train,EE-IL-0096,EEOC v. GATEWAY TO LEARNING,Equal Employment,No,4,5629,5629,5641
train,PC-IN-0020,David v. Indiana Department of Correction,Prison Conditions,No,2,2553,2473,2477
train,NS-DC-0088,Electronic Frontier Foundation v. Department of Justice,National Security,No,3,3581,3471,3470
train,IM-DC-0036,Protect Democracy Project v. U.S. Department of Homeland Security,Immigration and/or the Border ,No,6,17634,17104,17105
train,IM-OH-0005,Subramanya v. United States Citizenship and Immigration Services,Immigration and/or the Border ,Yes,6,14872,14868,14877
train,PN-LA-0005,North Baton Rouge Matters v. City of Baton Rouge,Policing,No,4,8434,8288,8288
train,JC-WA-0003,Huss v. Spokane County,Jail Conditions,Yes,15,58307,57243,57261
train,PB-VA-0002,Arc of Virginia v. Kaine,Public Benefits / Government Services,No,11,71288,68988,68978
train,IM-TX-0003,Villas at Parkside Partners v. City of Farmers Branch,Immigration and/or the Border ,No,9,63771,62291,62280
train,FH-IL-0011,Buycks-Roberson v. Citibank Fed. Sav. Bank,Fair Housing/Lending/Insurance,Yes,11,45152,45152,45186
train,EE-MI-0164,EEOC v. The Salvation Army,Equal Employment,No,3,3760,3760,3761
train,JC-OH-0016,Shreve v. Franklin County,Jail Conditions,Yes,13,88290,88290,88275
train,IM-DC-0093,"Catholic Legal Immigration Network, Inc. v. Executive Office for Immigration Review",Immigration and/or the Border ,No,3,36588,35568,35575
train,PC-MI-0038,Prison Legal News v. Wickersham,Prison Conditions,No,6,17871,17789,17805
train,PN-MD-0006,"Garcia v. Montgomery County, Maryland",Policing,No,6,41223,40553,40534
train,JC-KY-0007,"Miracle v. Bullitt County, Kentucky",Jail Conditions,Yes,10,21555,21385,21392
train,FA-WY-0001,Diocese of Cheyenne v. Sebelius,Speech and Religious Freedom,No,5,27949,27317,27305
train,IM-TX-0016,Padilla v. Ridge,Immigration and/or the Border ,Yes,7,26794,26620,26640
train,CJ-CA-0013,Farrow v. Lipetzky,Criminal Justice (Other),Yes,14,140471,138051,138110
train,EE-TN-0088,EEOC v. Papa John's U.S.A.,Equal Employment,No,4,4843,4683,4700
train,EE-IL-0091,EEOC v. FPM IPSEN HEAT TREATING,Equal Employment,No,4,12020,11980,11988
train,EE-NJ-0018,EEOC v. CARNEGIE DELI INC,Equal Employment,No,3,6144,6004,6005
train,EE-NM-0031,EEOC v. LOEWEN GROUP INTERNATIONAL INC (d/b/a MEMORY GARDENS OF THE VALLEY),Equal Employment,No,4,4867,4867,4865
train,ED-OK-0001,Gwinn v. Tulsa School District 9,Education,Yes,5,7205,7097,7110
train,EE-NC-0081,"EEOC v. E&T FOODS, LLC d/b/a COMPARE FOODS",Equal Employment,No,3,5271,5271,5274
train,PR-MI-0001,Zwaag v. Whitmer,Presidential/Gubernatorial Authority,No,3,8424,8170,8170
train,FA-MN-0007,"Doboszenski & Sons, Inc. v. Sebelius",Speech and Religious Freedom,No,8,16714,16032,16033
train,ED-CA-0007,Mansorian v. Regents of University of California,Education,Yes,29,329619,323357,322968
train,PN-PA-0019,Pitney v. City of Chester,Policing,Yes,4,6680,6400,6406
train,FH-DC-0005,United States of America v. Wells Fargo Bank,Fair Housing/Lending/Insurance,No,8,32082,31151,31151
train,EE-VA-0142,Harrison v. Spencer,Equal Employment,No,3,19155,19155,19155
train,PC-FL-0027,Disability Rights Florida v. Jones,Prison Conditions,No,4,157018,154270,153052
train,EE-VA-0127,"Woodruff v. DTI Associates, Inc.",Equal Employment,No,2,1103,1103,1104
train,EE-FL-0108,EEOC v. SANCTUARY GOLF CLUB,Equal Employment,No,4,6915,6699,6704
train,FA-MS-0003,Pro-Life Mississippi v. Horton,Speech and Religious Freedom,No,4,19724,19314,19330
train,IM-NY-0036,National Council of La Raza v. Department of Justice,Immigration and/or the Border ,No,7,25403,25403,25407
train,PB-CA-0045,Glover v. City of Laguna Beach,Public Benefits / Government Services,Yes,6,44999,44091,44101
train,EE-AZ-0093,EEOC v. SAGE MEMORIAL HOSPITAL,Equal Employment,No,4,5466,5430,5437
train,EE-OR-0025,"Kevin T. Bower v. Roadway Express, Inc.",Equal Employment,No,2,2023,2005,2007
train,DR-CO-0008,Ulibarri v. City and County of Denver,Disability Rights-Pub. Accom.,No,6,66641,65201,65195
train,PC-MA-0041,Adams v. Federal Bureau of Prisons,Prison Conditions,No,6,21743,21373,21376
train,EE-NY-0263,Ramos v. SimplexGrinnell LP,Equal Employment,Yes,17,157325,154695,154639
train,FA-MI-0004,Speet v. Schuette,Speech and Religious Freedom,No,7,22156,21844,21841
train,EE-NC-0049,EEOC v. DALLAS BELL INC (d/b/a HAM & EGGS),Equal Employment,No,4,2638,2548,2559
train,JC-AZ-0001,United States v. Gila County,Jail Conditions,No,9,14217,14193,14182
train,VR-FL-0172,"Hand v. Scott [Later, Desantis]",Election/Voting Rights,Yes,7,80203,77533,77537
train,EE-AL-0089,"EEOC v. WAL-MART STORES, INC.",Equal Employment,No,5,4732,4732,4746
train,CJ-OK-0003,Patton v. Jones,Criminal Justice (Other),No,8,23865,23119,23115
train,VR-AZ-0054,Arizonans for Fair Elections v. Hobbs,Election/Voting Rights,No,28,77128,75074,75084
train,EE-FL-0018,EEOC v. B.J.'s Wholesale Club,Equal Employment,No,6,10558,10372,10355
train,CJ-MD-0003,Oken v. Sizer,Criminal Justice (Other),No,14,34090,34090,34091
train,PC-MP-0001,U.S. v. Commonwealth of the Northern Mariana Islands,Prison Conditions,No,8,20655,20531,20531
train,IM-CA-0102,People of the State of California v. United States of America,Immigration and/or the Border ,No,2,20491,19961,19981
train,EE-FL-0020,"EEOC v. CALDER RACE COURSE, INC.",Equal Employment,No,7,14505,14271,14267
train,IM-CA-0159,Rodriguez v. Wolf,Immigration and/or the Border ,No,5,15838,15508,15505
train,PC-NY-0072,Corris v. Koenigsmann,Prison Conditions,No,3,7404,7194,7197
train,NS-TX-0002,In re Application for Pen Register and Trap/Trace Device with Cell Site Location Authority,National Security,No,3,16864,16780,16801
train,EE-MD-0014,"EEOC v. BOB WARD NEW HOMES, LLC.",Equal Employment,No,3,4139,4009,4015
train,PC-CA-0005,Clark v. California,Prison Conditions,Yes,17,180060,180060,179863
train,IM-AZ-0022,Puente Arizona v. Arpaio,Immigration and/or the Border ,Yes,16,219640,216317,216435
train,MH-IN-0002,"Indiana Protection and Advocacy Services (IPAS) Commission v. Commissioner, Indiana Department of Correction",Mental Health (Facility),Yes,20,85767,84467,84464
train,EE-OH-0062,"EEOC v. S & Z Tool & Die Co., Inc.",Equal Employment,Yes,6,22000,20648,20648
train,EE-CA-0063,EEOC v. CANYON LAKE PROPERTY OWNER'S ASSOCIATION (d/b/a COUNTRY CLUB RESTAURANT),Equal Employment,No,4,12464,12268,12284
train,PB-MI-0003,Bassett v. Snyder,Public Benefits / Government Services,No,11,87885,87885,87632
train,PD-SC-0001,Bairefoot v. Beaufort,Indigent Defense,No,4,33948,33540,33507
train,IM-TX-0035,"Samuel v. Signal International, LLC",Immigration and/or the Border ,No,15,89251,86899,86963
train,CJ-IL-0015,Barnes v. Jeffreys,Criminal Justice (Other),Yes,17,84516,83293,83248
train,EE-NY-0033,EEOC v. Champlain Valley Physicians Hospital Medical Center,Equal Employment,No,3,5149,5125,5131
train,PN-PA-0016,Henderson v. Gromek,Policing,No,4,4055,3905,3909
train,PC-DC-0019,Wright v. Corrections Corporation of America,Prison Conditions,Yes,7,28064,27824,27820
train,CJ-WA-0002,United States v. Firestack-Harvey,Criminal Justice (Other),No,29,66000,65672,65676
train,EE-TX-0104,"EEOC v. NFI Management (Home Management, Dove Tree Apartments)",Equal Employment,No,3,3767,3767,3775
train,IM-WA-0019,A.B.T. v. U.S. Citizenship and Immigration Services,Immigration and/or the Border ,Yes,10,51127,49807,49858
train,FA-FL-0004,Wenski v. Sebelius,Speech and Religious Freedom,No,3,18222,17822,17825
train,FA-PA-0001,Lancaster v. SEPTA,Speech and Religious Freedom,No,3,3882,3882,3891
train,PC-NE-0013,Sabata v. Nebraska Department of Correctional Services,Prison Conditions,Yes,16,231693,229227,229082
train,PB-TN-0003,Crabtree v. Goetz,Public Benefits / Government Services,No,4,42877,42557,42554
train,VR-HI-0003,Remmers v. Yoshina,Election/Voting Rights,Yes,2,7008,7008,7004
train,NS-NY-0018,American Civil Liberties Union v. Federal Bureau of Investigation,National Security,No,3,6032,5852,5849
train,EE-MO-0024,"EEOC v. CONVERGYS CUSTOMER MANAGEMENT GROUP, INC.",Equal Employment,No,15,27998,27372,27372
train,ID-CT-0007,Wilkes v. Lamont,Intellectual Disability (Facility),Yes,9,129689,121965,122008
train,EE-NC-0073,EEOC v. MISTER OMELET OF AMERICA INC,Equal Employment,No,3,3050,3050,3053
train,EE-FL-0068,EEOC v. K-MART CORPORATION,Equal Employment,No,12,19587,19047,19068
train,IM-NY-0081,Perez v. Decker,Immigration and/or the Border ,Yes,4,35468,34882,34887
train,JC-FL-0026,Barnett v. Tony,Jail Conditions,Yes,5,46778,45986,45988
train,EE-NY-0119,EEOC v. NORTH SHORE-LONG ISLAND JEWISH HEALTH SYSTEM,Equal Employment,No,6,10915,10585,10589
train,EE-MD-0090,EEOC v. CARROLL COUNTY FOODS,Equal Employment,No,7,4697,4697,4698
train,CW-OK-0001,D.G. v. Henry,Child Welfare,Yes,28,227331,226759,226750
train,EE-FL-0081,EEOC v. Magic Toyota,Equal Employment,No,8,17124,16844,16841
train,JC-CA-0126,Jewett v. California Forensic Medical Group,Jail Conditions,Yes,10,70227,68861,68762
train,PC-OH-0032,Human Rights Defense Center v. Management & Training Corporation,Prison Conditions,No,2,4598,4598,4600
train,EE-IN-0013,EEOC v. BUTTERWORTH INDUSTRIES INC,Equal Employment,No,6,5283,5283,5280
train,PC-IN-0017,"Snider v. Superintendent, Wabash Valley Correctional Facility",Prison Conditions,Yes,4,8976,8806,8804
train,CJ-TX-0016,"Russell v. Harris County, TX",Criminal Justice (Other),Yes,27,381108,374593,374389
train,JC-NY-0080,Fernandez-Rodriguez v. Licon-Vitale,Jail Conditions,Yes,16,315228,300578,300438
train,EE-FL-0092,"EEOC v. PACIFIC INTERNATIONAL EQUITIES, INC.",Equal Employment,No,6,21980,21541,21547
train,PB-WI-0001,Nelson v. Milwaukee County,Public Benefits / Government Services,Yes,26,135905,133545,133735
train,EE-NJ-0033,"EEOC v. SIMPSON, HERBERT & ASSOCIATES (d/b/a GEMINI SECURITY)",Equal Employment,No,3,2478,2398,2400
train,CJ-LA-0012,Meade v. Bonin,Criminal Justice (Other),Yes,4,16862,16312,16313
train,JC-CA-0134,Mays v. County of Sacramento,Jail Conditions,Yes,29,392049,385757,385729
train,CJ-CA-0010,Gordon v. City of Moreno,Criminal Justice (Other),No,15,72402,70224,70151
train,PN-PA-0015,Augustine v. Ramsey,Policing,No,4,17693,17213,17227
train,EE-AR-0035,EEOC v. MJL OF CABOT INC (d/b/a MCDONALD'S OF CABOT),Equal Employment,No,3,5335,5275,5288
train,EE-WA-0002,EEOC v. ALLSTAR MAGNETICS INC.,Equal Employment,No,3,4951,4795,4802
train,FA-UT-0001,A.W. v. Davis School District,Speech and Religious Freedom,Yes,3,10387,10129,10131
train,IM-IL-0017,Revelis v. Napolitano,Immigration and/or the Border ,No,5,11545,11485,11483
train,IM-CA-0170,Immigrant Legal Resource Center v. Wolf,Immigration and/or the Border ,No,3,54707,53507,53526
train,IM-CA-0124,L.R. (Lucas R.) v. Azar,Immigration and/or the Border ,Yes,22,263051,253653,253799
train,EE-SD-0002,"EEOC v. G & N ENTERPRISES, INC.",Equal Employment,No,11,10043,10043,10046
train,EE-OH-0090,United States v. Steubenville,Equal Employment,No,9,8395,8395,8394
train,IM-WA-0014,Lee v. Ashcroft,Immigration and/or the Border ,Yes,12,34614,34188,34210
train,PN-NY-0043,Elliot v. City of New York,Policing,No,5,6280,6180,6179
train,EE-SC-0038,EEOC v. Randstad,Equal Employment,No,4,6835,6819,6822
train,EE-IL-0286,Donaldson v. Pharmacia Pension Plan,Equal Employment,Yes,4,18796,18556,18577
train,JC-MA-0011,Ryan v. Garvey,Jail Conditions,Yes,5,15258,15118,15122
train,EE-NY-0267,Roe v. Empire Blue Cross Blue Shield,Equal Employment,Yes,4,12303,12027,12031
train,PC-MD-0012,Jarboe v. Maryland Department of Public Safety and Correctional Services,Prison Conditions,Yes,5,41442,41042,41048
train,EE-PA-0092,EEOC v. JAMESON MEMORIAL HOSPITAL,Equal Employment,No,4,7079,6877,6884
train,EE-IL-0083,EEOC v. FIRST HEALTH GROUP CORP.,Equal Employment,No,5,5727,5727,5734
train,PC-VI-0001,Carty v. Farrelly,Prison Conditions,Yes,34,199579,198283,198181
train,JI-IL-0004,R.J. v. Bishop,Juvenile Institution,Yes,24,163884,161844,161849
train,EE-CA-0225,"EEOC v. TEMCOR, INC.",Equal Employment,No,4,6909,6808,6815
train,IM-GA-0006,Luna v. Del Monte Fresh Produce,Immigration and/or the Border ,Yes,15,81290,79494,79548
train,EE-IL-0198,EEOC v. SATISFIED FROG,Equal Employment,No,3,4843,4685,4690
train,IM-CA-0121,Ms. L. v. U.S. Immigration and Customs Enforcement,Immigration and/or the Border ,Yes,14,110150,107930,107933
train,EE-TX-0323,EEOC v. SEARS LOGISTICS SERVICES,Equal Employment,No,5,6477,6263,6273
train,IM-CA-0071,Kolhatkar v. Arellano,Immigration and/or the Border ,Yes,3,18063,17693,17702
train,IM-DC-0049,American Immigration Council v. U.S. Immigration and Customs Enforcement,Immigration and/or the Border ,No,5,6098,5928,5921
train,IM-CA-0172,Vangala v. USCIS,Immigration and/or the Border ,Yes,2,12299,11989,11997
train,ID-NJ-0006,Carey v. Christie,Intellectual Disability (Facility),Yes,7,36905,35585,35606
train,EE-NY-0152,EEOC v. Revolutions Studios and Smile Productions,Equal Employment,No,3,4579,4579,4581
train,JI-IL-0002,Donnell C. v. Illinois State Board of Education,Juvenile Institution,Yes,5,27104,26996,27057
train,ED-CA-0008,Coalition to Defend Affirmative Action v. Brown,Education,Yes,6,30958,30958,30967
train,JI-KY-0004,U.S. v. Kentucky,Juvenile Institution,No,6,18950,18850,18853
train,PB-TX-0014,Rodriguez v. Mach,Public Benefits / Government Services,Yes,2,20962,20302,20312
train,EE-CA-0359,Stockman v. Trump,Equal Employment,No,11,85694,83632,83473
train,JC-FL-0014,Cuesta v. School Board of Miami Dade County,Jail Conditions,No,8,22585,22358,22374
train,IM-CA-0059,Costello v. Chertoff,Immigration and/or the Border ,Yes,13,89012,87530,87745
train,JC-CO-0004,Martinez v. Maketa,Jail Conditions,Yes,10,25277,24514,24512
train,EE-IN-0119,United States of America v. Greenwood Community School Corporation,Equal Employment,No,3,4165,4113,4104
train,PN-MD-0002,Maryland State Conference of NAACP Branches v. Department of Maryland State Police,Policing,Yes,11,91147,90057,90069
train,PR-MI-0006,Castillo v. Whitmer,Presidential/Gubernatorial Authority,Yes,4,18061,17743,17743
train,VR-OH-0084,League of Women Voters of Ohio v. LaRose,Election/Voting Rights,No,17,84590,84486,84440
train,PC-OH-0004,Dunn v. Voinovich,Prison Conditions,Yes,3,16279,16215,16216
train,PB-NY-0001,Harris v. Eggleston,Public Benefits / Government Services,Yes,3,20109,20109,20116
train,FH-MD-0001,City of Baltimore v. Wells Fargo,Fair Housing/Lending/Insurance,No,14,170107,165267,165379
train,EE-NC-0089,"EEOC v. KareMore Healthcare Services, LLC",Equal Employment,No,3,3739,3679,3679
train,VR-ND-0004,Libertarian Party of North Dakota v. Jaeger,Election/Voting Rights,No,6,33513,33133,33148
train,EE-TX-0007,EEOC v. ALLIED FEED INC,Equal Employment,No,3,3008,3008,3018
train,JI-CA-0020,Moyle v. Contra Costa County,Juvenile Institution,Yes,7,46046,45556,45558
train,PC-DC-0011,Women Prisoners of DC Department of Corrections v. District of Columbia,Prison Conditions,Yes,48,379035,378640,378621
train,EE-TX-0287,EEOC v. PROFESSIONAL JANITORIAL SERVICE,Equal Employment,No,3,4782,4646,4642
train,EE-WI-0052,EEOC v. V&J FOODS INC,Equal Employment,No,6,16883,16883,16883
train,EE-MO-0028,"EEOC v. Eagle Picher Industries, Inc.",Equal Employment,No,4,5065,4873,4874
train,EE-TX-0070,"EEOC v. CASH & GO, LTD",Equal Employment,No,4,5550,5550,5565
train,EE-TX-0241,EEOC v. Moore & Cowart Contractors,Equal Employment,No,4,5121,4931,4938
train,JC-KY-0015,"Mumphrey v. Shelby County, KY",Jail Conditions,Yes,5,12991,12933,12939
train,DR-DC-0001,American Council of the Blind v. O'Neill,Disability Rights-Pub. Accom.,No,27,182011,176369,176416
train,FH-SD-0002,United States v. Blackpipe State Bank,Fair Housing/Lending/Insurance,Yes,3,7664,7664,7673
train,JI-NY-0011,A.T. v. Harder,Juvenile Institution,Yes,8,42355,40975,40984
train,IM-FL-0022,"Carranza v. Mecca Farms, Inc.",Immigration and/or the Border ,Yes,9,62227,62167,62240
train,EE-LA-0078,EEOC v. SPECIALIZED INDUSTRIAL MAINTENANCE,Equal Employment,No,4,5351,5351,5358
train,IM-MD-0017,Casa de Maryland v. Wolf,Immigration and/or the Border ,No,4,43760,42500,42515
train,EE-MS-0042,EEOC v. PRODUCTIVITY IMPROVEMENT CENTER,Equal Employment,No,11,15299,15169,15169
train,FH-DC-0014,"Selden v. Airbnb, Inc.",Fair Housing/Lending/Insurance,Yes,6,20541,20081,20087
train,EE-PA-0103,EEOC v. MAHARAJA HOSPITALITY/TRAVEL LODGE,Equal Employment,No,8,14402,13958,13960
